CATEGORIA,DENSIDADCARGA,TIPO_INSTALACION,FECHA,HORA,INTERVALO,KWHD,KWHR,KVARHR,KVAHD,KVARH_LAG,KVARHR_1,KVARH_LEAD,PHASOR_KVAH,IA,IB,IC,AVG_IA_HARMONICS,AVG_IB_HARMONICS,AVG_IC_HARMONICS,VA,VB,VC,THD_VOLT_FASE_A,THD_VOLT_FASE_B,THD_VOLT_FASE_C,THD_CORRIENTE_FASE_A,THD_CORRIENTE_FASE_B,THD_CORRIENTE_FASE_C,KWD,KWR,KVARD,KVAD,NOMINAL_VOLTAGE_NVO,PT,CT,VA_DESV,VB_DESV,VC_DESV,IA_DESV,IB_DESV,IC_DESV,VOLTAJE_PROM,VOLTAJE_DESV_MAX,VOLTAJE_DESV_PORCENTAJE,CORRIENTE_PROM,CORRIENTE_DESV_MAX
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-23 20:15:00.000000 UTC,20,20:15,10.62,0.0,0.0,10.68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13152.1,13188.1,13308.1,0.03,0.03,0.03,0.29,0.16,0.22,42.48,0.0,0.0,42.72,13198.61,14400:120,50:5,46.510000000000218,10.510000000000218,109.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13216.1,109.48999999999978,0.0082955705184106342,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-16 19:00:00.000000 UTC,19,19:00,12.12,0.0,0.0,12.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13380.1,13416.1,13536.1,0.03,0.03,0.03,0.28,0.17,0.26,48.48,0.0,0.0,48.24,13198.61,14400:120,50:5,181.48999999999978,217.48999999999978,337.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13444.1,337.48999999999978,0.025570116853214069,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-07 21:00:00.000000 UTC,21,21:00,8.4,0.0,0.0,8.34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13380.1,13428.1,13536.1,0.03,0.03,0.03,0.32,0.23,0.29,33.6,0.0,0.0,33.36,13198.61,14400:120,50:5,181.48999999999978,229.48999999999978,337.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13448.1,337.48999999999978,0.025570116853214069,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-22 22:00:00.000000 UTC,22,22:00,8.7,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13380.1,13416.1,13536.1,0.02,0.02,0.02,0.32,0.18,0.3,34.8,0.0,0.0,34.8,13198.61,14400:120,50:5,181.48999999999978,217.48999999999978,337.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13444.1,337.48999999999978,0.025570116853214069,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-18 21:00:00.000000 UTC,21,21:00,7.62,0.0,0.0,7.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13164.1,13212.1,13320.1,0.03,0.03,0.03,0.32,0.18,0.25,30.48,0.0,0.0,30.24,13198.61,14400:120,50:5,34.510000000000218,13.489999999999782,121.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13232.1,121.48999999999978,0.009204757167610815,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-04 16:30:00.000000 UTC,16,16:30,7.74,0.0,0.0,7.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13188.1,13236.1,13320.1,0.02,0.02,0.02,0.29,0.17,0.28,30.96,0.0,0.0,30.96,13198.61,14400:120,50:5,10.510000000000218,37.489999999999782,121.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13248.1,121.48999999999978,0.009204757167610815,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-24 07:45:00.000000 UTC,7,07:45,11.22,0.0,0.0,11.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13212.1,13284.1,13320.1,0.04,0.04,0.03,0.21,0.17,0.21,44.88,0.0,0.0,44.88,13198.61,14400:120,50:5,13.489999999999782,85.489999999999782,121.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13272.1,121.48999999999978,0.009204757167610815,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-09 18:30:00.000000 UTC,18,18:30,10.32,0.0,0.0,10.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13176.1,13224.1,13320.1,0.03,0.03,0.03,0.37,0.36,0.52,41.28,0.0,0.0,41.28,13198.61,14400:120,50:5,22.510000000000218,25.489999999999782,121.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13240.1,121.48999999999978,0.009204757167610815,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-03 18:00:00.000000 UTC,18,18:00,9.96,0.0,0.0,9.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13284.1,13320.1,13416.1,0.03,0.03,0.03,0.42,0.32,0.4,39.84,0.0,0.0,39.84,13198.61,14400:120,50:5,85.489999999999782,121.48999999999978,217.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13340.1,217.48999999999978,0.016478250361212261,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-27 22:30:00.000000 UTC,22,22:30,10.56,0.0,0.0,10.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13284.1,13320.1,13416.1,0.02,0.02,0.02,0.35,0.26,0.3,42.24,0.0,0.0,42.24,13198.61,14400:120,50:5,85.489999999999782,121.48999999999978,217.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13340.1,217.48999999999978,0.016478250361212261,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-27 23:15:00.000000 UTC,23,23:15,9.48,0.0,0.0,9.54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13284.1,13320.1,13416.1,0.03,0.02,0.02,0.31,0.18,0.27,37.92,0.0,0.0,38.16,13198.61,14400:120,50:5,85.489999999999782,121.48999999999978,217.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13340.1,217.48999999999978,0.016478250361212261,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-14 21:30:00.000000 UTC,21,21:30,9.72,0.0,0.0,9.72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13260.1,13308.1,13416.1,0.03,0.03,0.03,0.3,0.19,0.25,38.88,0.0,0.0,38.88,13198.61,14400:120,50:5,61.489999999999782,109.48999999999978,217.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13328.1,217.48999999999978,0.016478250361212261,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL PQM,ALTA,PRIMARIA,2025-10-01 20:00:00.000000 UTC,20,20:00,8.7,0.0,0.0,8.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13272.1,13296.1,13416.1,0.03,0.03,0.03,0.33,0.21,0.35,34.8,0.0,0.0,34.56,13198.61,14400:120,50:5,73.489999999999782,97.489999999999782,217.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13328.1,217.48999999999978,0.016478250361212261,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-22 21:15:00.000000 UTC,21,21:15,10.08,0.0,0.0,10.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13344.1,13392.1,13500.1,0.03,0.03,0.03,0.34,0.19,0.3,40.32,0.0,0.0,40.32,13198.61,14400:120,50:5,145.48999999999978,193.48999999999978,301.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13412.1,301.48999999999978,0.022842556905613529,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL PQM,ALTA,PRIMARIA,2025-10-01 19:45:00.000000 UTC,19,19:45,9.96,0.0,0.0,10.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13344.1,13380.1,13500.1,0.03,0.03,0.03,0.32,0.2,0.32,39.84,0.0,0.0,40.08,13198.61,14400:120,50:5,145.48999999999978,181.48999999999978,301.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13408.1,301.48999999999978,0.022842556905613529,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-28 00:00:00.000000 UTC,0,00:00,8.94,0.0,0.0,8.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13368.1,13404.1,13500.1,0.02,0.02,0.02,0.31,0.15,0.27,35.76,0.0,0.0,35.76,13198.61,14400:120,50:5,169.48999999999978,205.48999999999978,301.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13424.1,301.48999999999978,0.022842556905613529,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-08 21:45:00.000000 UTC,21,21:45,7.74,0.0,0.0,7.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13272.1,13308.1,13416.1,0.02,0.03,0.03,0.33,0.18,0.33,30.96,0.0,0.0,30.96,13198.61,14400:120,50:5,73.489999999999782,109.48999999999978,217.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13332.1,217.48999999999978,0.016478250361212261,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-17 18:45:00.000000 UTC,18,18:45,11.22,0.0,0.0,11.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13284.1,13308.1,13416.1,0.03,0.03,0.03,0.32,0.23,0.28,44.88,0.0,0.0,44.88,13198.61,14400:120,50:5,85.489999999999782,109.48999999999978,217.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13336.1,217.48999999999978,0.016478250361212261,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-18 15:30:00.000000 UTC,15,15:30,10.5,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13392.1,13452.1,13524.1,0.02,0.02,0.02,0.27,0.23,0.27,42.0,0.0,0.0,42.0,13198.61,14400:120,50:5,193.48999999999978,253.48999999999978,325.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13456.1,325.48999999999978,0.02466093020401389,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-16 20:15:00.000000 UTC,20,20:15,9.78,0.0,0.0,9.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13164.1,13212.1,13332.1,0.03,0.03,0.03,0.34,0.23,0.34,39.12,0.0,0.0,39.12,13198.61,14400:120,50:5,34.510000000000218,13.489999999999782,133.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13236.1,133.48999999999978,0.010113943816810996,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-23 20:30:00.000000 UTC,20,20:30,10.26,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13176.1,13212.1,13332.1,0.03,0.03,0.03,0.29,0.17,0.22,41.04,0.0,0.0,40.8,13198.61,14400:120,50:5,22.510000000000218,13.489999999999782,133.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13240.1,133.48999999999978,0.010113943816810996,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-04 16:15:00.000000 UTC,16,16:15,7.68,0.0,0.0,7.68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13188.1,13248.1,13332.1,0.02,0.02,0.02,0.33,0.2,0.34,30.72,0.0,0.0,30.72,13198.61,14400:120,50:5,10.510000000000218,49.489999999999782,133.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13256.1,133.48999999999978,0.010113943816810996,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-07 20:15:00.000000 UTC,20,20:15,9.66,0.0,0.0,9.72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13188.1,13224.1,13332.1,0.03,0.03,0.03,0.31,0.19,0.25,38.64,0.0,0.0,38.88,13198.61,14400:120,50:5,10.510000000000218,25.489999999999782,133.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13248.1,133.48999999999978,0.010113943816810996,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-22 00:15:00.000000 UTC,0,00:15,9.54,0.0,0.0,9.54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13380.1,13428.1,13512.1,0.02,0.02,0.02,0.34,0.27,0.34,38.16,0.0,0.0,38.16,13198.61,14400:120,50:5,181.48999999999978,229.48999999999978,313.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13440.1,313.48999999999978,0.023751743554813708,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-02 19:30:00.000000 UTC,19,19:30,10.32,0.0,0.0,10.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13356.1,13392.1,13512.1,0.03,0.03,0.03,0.32,0.23,0.31,41.28,0.0,0.0,41.28,13198.61,14400:120,50:5,157.48999999999978,193.48999999999978,313.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13420.1,313.48999999999978,0.023751743554813708,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-08 19:30:00.000000 UTC,19,19:30,9.12,0.0,0.0,9.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13380.1,13416.1,13512.1,0.03,0.03,0.03,0.34,0.18,0.31,36.48,0.0,0.0,36.72,13198.61,14400:120,50:5,181.48999999999978,217.48999999999978,313.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13436.1,313.48999999999978,0.023751743554813708,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-28 00:15:00.000000 UTC,0,00:15,8.94,0.0,0.0,8.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13368.1,13416.1,13512.1,0.02,0.02,0.02,0.3,0.16,0.28,35.76,0.0,0.0,35.76,13198.61,14400:120,50:5,169.48999999999978,217.48999999999978,313.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13432.1,313.48999999999978,0.023751743554813708,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-07 20:45:00.000000 UTC,20,20:45,8.7,0.0,0.0,8.76,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13356.1,13392.1,13512.1,0.03,0.03,0.03,0.33,0.19,0.27,34.8,0.0,0.0,35.04,13198.61,14400:120,50:5,157.48999999999978,193.48999999999978,313.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13420.1,313.48999999999978,0.023751743554813708,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-14 21:15:00.000000 UTC,21,21:15,9.84,0.0,0.0,9.84,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13284.1,13332.1,13452.1,0.03,0.03,0.03,0.33,0.17,0.28,39.36,0.0,0.0,39.36,13198.61,14400:120,50:5,85.489999999999782,133.48999999999978,253.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13356.1,253.48999999999978,0.019205810308812805,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-16 19:45:00.000000 UTC,19,19:45,10.68,0.0,0.0,10.68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13212.1,13260.1,13380.1,0.03,0.03,0.03,0.35,0.27,0.32,42.72,0.0,0.0,42.72,13198.61,14400:120,50:5,13.489999999999782,61.489999999999782,181.48999999999978,0.33333333333333331,0.66666666666666674,0.33333333333333331,13284.1,181.48999999999978,0.013750690413611719,0.33333333333333331,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-14 10:45:00.000000 UTC,10,10:45,19.86,0.0,0.0,19.92,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,13200.1,13284.1,13320.1,0.04,0.05,0.04,0.16,0.13,0.15,79.44,0.0,0.0,79.68,13198.61,14400:120,50:5,1.4899999999997817,85.489999999999782,121.48999999999978,0.33333333333333326,0.33333333333333326,0.66666666666666674,13268.1,121.48999999999978,0.009204757167610815,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-13 09:00:00.000000 UTC,9,09:00,21.84,0.0,0.0,21.9,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,13224.1,13320.1,13344.1,0.02,0.02,0.02,0.15,0.12,0.12,87.36,0.0,0.0,87.6,13198.61,14400:120,50:5,25.489999999999782,121.48999999999978,145.48999999999978,0.33333333333333326,0.33333333333333326,0.66666666666666674,13296.1,145.48999999999978,0.011023130466011177,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-10 16:00:00.000000 UTC,16,16:00,21.36,0.0,0.0,21.48,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,13416.1,13440.1,13512.1,0.03,0.03,0.03,0.16,0.12,0.12,85.44,0.0,0.0,85.92,13198.61,14400:120,50:5,217.48999999999978,241.48999999999978,313.48999999999978,0.33333333333333326,0.33333333333333326,0.66666666666666674,13456.1,313.48999999999978,0.023751743554813708,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-14 11:45:00.000000 UTC,11,11:45,20.22,0.0,0.0,20.22,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,13380.1,13452.1,13512.1,0.02,0.02,0.02,0.24,0.2,0.21,80.88,0.0,0.0,80.88,13198.61,14400:120,50:5,181.48999999999978,253.48999999999978,313.48999999999978,0.33333333333333326,0.33333333333333326,0.66666666666666674,13448.1,313.48999999999978,0.023751743554813708,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-20 14:15:00.000000 UTC,14,14:15,22.14,0.0,0.0,22.2,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,13188.1,13260.1,13320.1,0.02,0.02,0.02,0.2,0.17,0.2,88.56,0.0,0.0,88.8,13198.61,14400:120,50:5,10.510000000000218,61.489999999999782,121.48999999999978,0.33333333333333326,0.33333333333333326,0.66666666666666674,13256.1,121.48999999999978,0.009204757167610815,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-27 18:45:00.000000 UTC,18,18:45,19.56,0.0,0.0,19.56,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,13368.1,13404.1,13512.1,0.03,0.03,0.03,0.28,0.21,0.24,78.24,0.0,0.0,78.24,13198.61,14400:120,50:5,169.48999999999978,205.48999999999978,313.48999999999978,0.33333333333333326,0.66666666666666674,0.33333333333333326,13428.1,313.48999999999978,0.023751743554813708,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-22 05:45:00.000000 UTC,5,05:45,18.42,0.0,0.0,19.38,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,13368.1,13440.1,13512.1,0.02,0.02,0.02,0.11,0.09,0.1,73.68,0.0,0.0,77.52,13198.61,14400:120,50:5,169.48999999999978,241.48999999999978,313.48999999999978,0.33333333333333326,0.66666666666666674,0.33333333333333326,13440.1,313.48999999999978,0.023751743554813708,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-27 14:00:00.000000 UTC,14,14:00,22.74,0.0,0.0,22.8,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,13296.1,13356.1,13416.1,0.02,0.02,0.02,0.21,0.18,0.15,90.96,0.0,0.0,91.2,13198.61,14400:120,50:5,97.489999999999782,157.48999999999978,217.48999999999978,0.33333333333333326,0.33333333333333326,0.66666666666666674,13356.1,217.48999999999978,0.016478250361212261,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-23 11:45:00.000000 UTC,11,11:45,22.26,0.0,0.0,22.26,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,13296.1,13380.1,13416.1,0.02,0.03,0.02,0.17,0.16,0.16,89.04,0.0,0.0,89.04,13198.61,14400:120,50:5,97.489999999999782,181.48999999999978,217.48999999999978,0.33333333333333326,0.33333333333333326,0.66666666666666674,13364.1,217.48999999999978,0.016478250361212261,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-30 14:15:00.000000 UTC,14,14:15,23.58,0.0,0.0,23.64,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,13284.1,13344.1,13416.1,0.02,0.02,0.02,0.24,0.22,0.21,94.32,0.0,0.0,94.56,13198.61,14400:120,50:5,85.489999999999782,145.48999999999978,217.48999999999978,0.33333333333333326,0.33333333333333326,0.66666666666666674,13348.1,217.48999999999978,0.016478250361212261,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-14 14:15:00.000000 UTC,14,14:15,22.62,0.0,0.0,22.62,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,13284.1,13320.1,13416.1,0.02,0.02,0.02,0.14,0.18,0.21,90.48,0.0,0.0,90.48,13198.61,14400:120,50:5,85.489999999999782,121.48999999999978,217.48999999999978,0.33333333333333326,0.33333333333333326,0.66666666666666674,13340.1,217.48999999999978,0.016478250361212261,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-15 06:15:00.000000 UTC,6,06:15,19.98,0.0,0.0,20.58,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,13284.1,13344.1,13416.1,0.02,0.02,0.02,0.1,0.09,0.09,79.92,0.0,0.0,82.32,13198.61,14400:120,50:5,85.489999999999782,145.48999999999978,217.48999999999978,0.33333333333333326,0.33333333333333326,0.66666666666666674,13348.1,217.48999999999978,0.016478250361212261,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-30 10:30:00.000000 UTC,10,10:30,23.04,0.0,0.0,23.1,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,13308.1,13404.1,13416.1,0.02,0.02,0.02,0.23,0.18,0.18,92.16,0.0,0.0,92.4,13198.61,14400:120,50:5,109.48999999999978,205.48999999999978,217.48999999999978,0.33333333333333326,0.33333333333333326,0.66666666666666674,13376.1,217.48999999999978,0.016478250361212261,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-24 11:45:00.000000 UTC,11,11:45,23.22,0.0,0.0,23.22,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,13320.1,13392.1,13416.1,0.02,0.02,0.02,0.14,0.12,0.1,92.88,0.0,0.0,92.88,13198.61,14400:120,50:5,121.48999999999978,193.48999999999978,217.48999999999978,0.33333333333333326,0.33333333333333326,0.66666666666666674,13376.1,217.48999999999978,0.016478250361212261,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-06 22:15:00.000000 UTC,22,22:15,18.84,0.0,0.0,19.5,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,13272.1,13332.1,13416.1,0.02,0.02,0.02,0.11,0.08,0.1,75.36,0.0,0.0,78.0,13198.61,14400:120,50:5,73.489999999999782,133.48999999999978,217.48999999999978,0.33333333333333326,0.66666666666666674,0.33333333333333326,13340.1,217.48999999999978,0.016478250361212261,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-23 15:00:00.000000 UTC,15,15:00,23.28,0.0,0.0,23.28,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,13272.1,13344.1,13416.1,0.02,0.02,0.02,0.14,0.11,0.1,93.12,0.0,0.0,93.12,13198.61,14400:120,50:5,73.489999999999782,145.48999999999978,217.48999999999978,0.33333333333333326,0.33333333333333326,0.66666666666666674,13344.1,217.48999999999978,0.016478250361212261,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-21 12:00:00.000000 UTC,12,12:00,22.38,0.0,0.0,22.38,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,13296.1,13392.1,13416.1,0.02,0.02,0.02,0.18,0.19,0.22,89.52,0.0,0.0,89.52,13198.61,14400:120,50:5,97.489999999999782,193.48999999999978,217.48999999999978,0.33333333333333326,0.33333333333333326,0.66666666666666674,13368.1,217.48999999999978,0.016478250361212261,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-30 16:45:00.000000 UTC,16,16:45,18.96,0.0,0.0,19.02,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,13380.1,13404.1,13500.1,0.02,0.02,0.02,0.17,0.11,0.12,75.84,0.0,0.0,76.08,13198.61,14400:120,50:5,181.48999999999978,205.48999999999978,301.48999999999978,0.33333333333333326,0.33333333333333326,0.66666666666666674,13428.1,301.48999999999978,0.022842556905613529,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-22 12:00:00.000000 UTC,12,12:00,20.76,0.0,0.0,20.76,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,13416.1,13500.1,13524.1,0.03,0.02,0.02,0.16,0.12,0.12,83.04,0.0,0.0,83.04,13198.61,14400:120,50:5,217.48999999999978,301.48999999999978,325.48999999999978,0.33333333333333326,0.33333333333333326,0.66666666666666674,13480.1,325.48999999999978,0.02466093020401389,1.3333333333333333,0.66666666666666674
CLIENTE INDUSTRIAL,ALTA,PRIMARIA,2025-10-30 11:00:00.000000 UTC,11,11:00,22.26,0.0,0.0,22.26,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,13308.1,13392.1,13416.1,0.02,0.02,0.02,0.21,0.15,0.19,89.04,0.0,0.0,89.04,13198.61,14400:120,50:5,109.48999999999978,193.48999999999978,217.48999999999978,0.33333333333333326,0.33333333333333326,0.66666666666666674,13372.1,217.48999999999978,0.016478250361212261,1.3333333333333333,0.66666666666666674
